sales,quantity,profit,label
19.92,4,9.3624,1
1106.91,9,121.7601,2
836.592,8,-264.9208,2
26.38,1,12.1348,1
362.92,2,105.2468,1
4899.93,7,2400.9657,3
6.48,1,3.1104,1
71.976,3,7.1976,1
3.15,1,1.512,1
31.984,2,1.999,1
71.984,2,25.1944,1
120.15,9,33.642,1
219.184,2,19.1786,1
28.9,5,14.161,1
355.96,2,103.2284,1
348.208,7,30.4682,1
35.784,7,-28.6272,1
447.84,5,11.196,2
7.04,4,2.0416,1
8.73,3,4.1031,1
29.29,1,9.6657,1
8.64,3,2.5056,1
2.694,3,-4.7145,1
2.934,3,-4.9878,1
22.92,3,11.2308,1
100.704,6,-16.3644,1
2.328,2,-0.7566,1
10.78,5,-17.248,1
58.368,12,21.888,1
40.968,3,13.8267,1
71.96,5,25.186,1
10.368,2,3.6288,1
1.192,2,-2.0264,1
46.672,2,16.3352,1
119.833,1,-12.6882,1
119.98,2,57.5904,1
6.3,2,3.024,1
279.9,5,137.151,1
619.95,5,111.591,2
4.36,2,2.0492,1
15.28,2,7.4872,1
699.93,7,181.9818,2
22.96,7,6.6584,1
38.6,4,11.58,1
6.63,3,1.7901,1
23.34,3,10.9698,1
1067.94,3,224.2674,2
10.16,1,2.6416,1
101.88,6,50.94,1
343.92,4,75.6624,1
40.99,1,20.0851,1
63.9,5,28.755,1
19.44,3,9.3312,1
124.608,4,-23.364,1
7.56,3,2.646,1
85.224,3,7.4571,1
287.52,8,129.384,1
37.68,2,10.5504,1
19.98,2,8.991,1
20.58,7,5.5566,1
17.38,2,8.69,1
204.6,2,53.196,1
8.72,4,2.8776,1
6.48,1,3.1104,1
686.32,2,223.054,2
62.18,1,16.7886,1
644.076,2,107.346,2
5.84,2,2.628,1
12.76,2,5.8696,1
10.95,1,0.438,1
599.98,2,209.993,2
8.352,6,1.2528,1
3.64,2,1.638,1
159.768,7,53.9217,1
122.48,2,0.0,1
2244.48,7,493.7856,0
62.31,3,29.2857,1
455.1,2,100.122,2
195.184,1,19.5184,1
362.94,3,90.735,1
11.54,2,5.77,1
53.94,3,15.6426,1
9.99,1,4.5954,1
125.76,3,40.872,1
25.32,5,9.1785,1
46.8,4,21.06,1
447.93,9,49.2723,2
109.48,2,33.9388,1
272.94,3,0.0,1
19.44,3,9.3312,1
31.92,4,8.2992,1
22.38,2,10.7424,1
16.52,5,5.5755,1
5.176,4,-7.764,1
50.112,6,16.2864,1
27.93,3,8.0997,1
11.56,4,5.4332,1
172.5,2,51.75,1
179.97,3,44.9925,1
258.696,3,64.674,1
1322.93,7,357.1911,2
3.76,2,1.0904,1
21.744,1,7.3386,1
7.92,5,0.693,1
12.096,7,4.2336,1
485.88,6,9.7176,2
25.92,4,12.4416,1
197.58,2,53.3466,1
81.92,4,22.1184,1
889.536,8,66.7152,2
892.224,3,89.2224,2
223.92,4,109.7208,1
23.12,4,11.3288,1
15.552,3,5.4432,1
15.712,4,2.5532,1
24.672,2,2.1588,1
55.968,1,-2.0988,1
431.928,9,64.7892,2
95.984,4,-4.1136,1
1088.792,4,-1850.9464,2
544.008,3,40.8006,2
1.872,3,-1.4352,1
854.352,3,10.6794,2
593.568,2,0.0,2
338.04,3,-33.804,1
271.96,5,16.9975,1
11.21,1,3.363,1
9.144,3,3.2004,1
14.07,7,6.8943,1
41.86,7,10.465,1
8.544,2,2.8836,1
579.136,4,21.7176,2
141.372,2,-48.4704,1
3.036,2,-2.3276,1
4.503,1,-3.6024,1
4.672,1,1.5768,1
95.88,3,28.764,1
17.024,2,1.7024,1
258.696,3,64.674,1
1931.958,7,-386.3916,0
249.75,9,44.955,1
255.936,8,28.7928,1
113.79,3,20.4822,1
78.15,1,34.386,1
1.728,1,0.6048,1
40.56,4,19.8744,1
182.94,3,3.6588,1
193.86,2,11.6316,1
15.28,2,7.4872,1
8.73,1,2.9682,1
5.68,2,1.7608,1
2.78,2,0.7228,1
79.96,2,35.982,1
839.988,2,69.999,2
47.952,3,13.7862,1
37.425,5,-29.94,1
63.968,2,0.0,1
165.048,3,41.262,1
12.35,1,5.434,1
40.97,1,10.6522,1
22.96,2,10.7912,1
22.0,4,5.5,1
398.352,3,124.485,1
8.72,4,3.5752,1
48.69,9,23.8581,1
764.688,6,95.586,2
3610.848,12,135.4068,0
254.9745,3,11.9988,1
38.82,6,17.469,1
1141.938,9,139.5702,2
1704.56,13,511.368,0
3.2,2,1.376,1
1099.96,4,285.9896,2
5.248,2,0.5904,1
35.91,3,-8.379,1
6.696,1,0.5022,1
43.872,2,11.5164,1
27.882,3,-20.4468,1
540.048,3,-47.2542,2
255.68,8,76.704,1
863.88,3,107.985,2
17.616,4,-14.0928,1
17.472,3,6.3336,1
69.9,2,18.873,1
41.85,5,10.881,1
6.57,3,1.7739,1
142.86,1,41.4294,1
292.272,6,18.267,1
29.328,3,3.666,1
12.48,2,5.616,1
102.336,4,-12.792,1
48.792,3,-126.8592,1
44.848,8,-67.272,1
10.368,2,3.6288,1
388.43,5,-88.784,1
14.352,3,5.2026,1
63.992,1,-7.1991,1
86.352,3,5.397,1
32.97,3,12.8583,1
83.88,4,30.1968,1
278.4,3,80.736,1
15.12,3,4.914,1
17.43,1,-13.363,1
251.64,3,88.074,1
2.772,7,-4.851,1
14.9,5,1.043,1
15.48,3,4.4892,1
39.88,2,11.1664,1
12.192,4,4.1148,1
20.82,3,7.4952,1
13.216,4,4.4604,1
32.4,5,15.552,1
32.94,3,9.2232,1
114.2,5,52.532,1
3.08,1,1.4784,1
845.728,13,84.5728,2
13.904,2,4.5188,1
20.72,2,6.475,1
114.95,5,2.299,1
26.96,2,7.0096,1
572.76,6,166.1004,2
286.38,3,83.0502,1
61.96,2,4.3372,1
23.99,1,5.5177,1
287.97,3,77.7519,1
419.944,7,52.493,2
46.76,7,22.4448,1
17.712,3,6.4206,1
21.78,2,5.6628,1
161.94,3,9.7164,1
161.568,2,-8.0784,1
3.69,1,1.7343,1
122.12,4,56.1752,1
155.372,2,-13.3176,1
38.88,6,18.6624,1
183.84,8,62.5056,1
579.3,5,28.965,2
14.2,1,3.3725,1
575.92,2,71.99,2
5.184,6,-3.6288,1
5.229,3,-4.1832,1
285.552,2,35.694,1
72.8,5,19.656,1
10.816,4,3.5152,1
46.26,3,12.4902,1
17.46,6,-30.555,1
51.072,6,5.1072,1
11.34,1,5.5566,1
87.92,4,26.376,1
37.05,3,16.302,1
2.97,1,-0.6435,1
27.44,2,2.401,1
1.08,3,-1.728,1
7.96,2,-13.93,1
140.736,8,52.776,1
552.56,4,0.0,2
25.11,3,6.5286,1
29.78,2,8.0406,1
677.58,3,176.1708,2
75.04,8,36.0192,1
695.7,2,-27.828,2
15.66,5,-12.528,1
28.854,6,-21.1596,1
47.82,3,14.346,1
13.05,5,6.003,1
93.78,2,36.5742,1
47.18,7,23.59,1
19.68,6,5.7072,1
53.4,10,25.098,1
35.88,6,17.2224,1
258.279,3,-70.1043,1
31.4,2,7.85,1
183.96,5,20.6955,1
17.61,3,8.4528,1
300.904,1,11.2839,1
220.776,3,-44.1552,1
281.424,11,-35.178,1
79.14,3,36.4044,1
1.988,1,-1.4413,1
145.568,2,0.0,1
123.256,7,9.2442,1
23.68,4,7.4,1
309.576,4,-56.7556,1
38.388,14,-25.592,1
95.994,2,-63.996,1
239.952,6,-35.9928,1
201.584,2,15.1188,1
899.136,4,-146.1096,2
145.9,5,62.737,1
590.058,7,-786.744,2
14.04,3,1.5795,1
49.08,3,4.908,1
29.6,2,14.8,1
17.088,4,5.5536,1
912.75,5,118.6575,2
1089.75,3,305.13,2
447.84,8,219.4416,2
16.4,5,4.264,1
399.96,5,34.9965,1
158.9,5,7.945,1
13.184,1,4.7792,1
83.952,3,-90.2484,1
80.98,1,1.6196,1
348.84,9,170.9316,1
9.45,5,0.189,1
18.84,3,7.1592,1
239.98,2,52.7956,1
167.96,2,78.9412,1
104.85,3,28.3095,1
484.83,3,126.0558,2
122.97,3,60.2553,1
154.44,3,1.5444,1
342.37,7,160.9139,1
9.552,3,1.5522,1
652.45,5,-430.617,2
66.645,3,-42.6528,1
17.216,4,6.0256,1
11.56,2,5.6644,1
88.4,4,11.492,1
6.48,1,3.1104,1
21.8,2,6.104,1
251.79,3,118.3413,1
205.176,2,-58.1332,1
419.4,5,146.79,2
10.304,1,-2.1896,1
154.764,3,-36.1116,1
116.784,2,21.897,1
75.48,2,19.6248,1
39.98,2,9.995,1
393.165,3,-204.4458,1
23.68,2,8.88,1
408.006,2,72.5344,2
165.28,4,14.8752,1
334.768,7,108.7996,1
239.97,3,26.3967,1
37.74,3,12.8316,1
946.344,7,118.293,2
151.2,3,32.13,1
4.928,4,-1.4784,1
86.272,4,31.2736,1
72.588,2,-48.392,1
60.672,2,14.4096,1
77.031,9,-59.0571,1
119.904,6,-1.4988,1
263.96,5,23.0965,1
363.648,4,-86.3664,1
9.728,2,3.2832,1
14.75,5,7.08,1
29.8,5,9.3125,1
427.42,14,196.6132,2
220.752,8,-40.4712,1
152.76,6,74.8524,1
7.27,1,1.9629,1
1819.86,14,163.7874,0
33.9,5,15.594,1
31.104,6,10.8864,1
5.248,2,0.5904,1
263.88,3,42.8805,1
2453.43,5,-350.49,0
29.7,5,13.365,1
39.96,4,17.982,1
36.672,2,11.46,1
13.76,2,6.3296,1
139.424,4,17.428,1
1979.928,9,148.4946,0
164.736,4,-39.1248,1
470.302,7,-87.3418,2
47.984,2,5.998,1
2.502,3,-1.7514,1
88.752,3,11.094,1
2.025,1,-1.35,1
70.98,7,34.7802,1
91.68,3,45.84,1
33.75,5,16.875,1
3040.0,8,1459.2,0
91.2,3,41.952,1
452.94,3,67.941,2
52.2,9,23.49,1
15.936,4,5.1792,1
27.46,2,9.8856,1
55.424,2,19.3984,1
244.006,2,-31.3722,1
159.984,2,43.9956,1
1024.716,6,-29.2776,2
3.68,2,1.8032,1
121.376,4,-3.0344,1
95.976,3,-10.7973,1
255.968,4,31.996,1
872.94,3,226.9644,2
41.54,2,19.5238,1
12.96,2,6.2208,1
6.848,2,0.5992,1
8.67,3,4.0749,1
6.688,4,-4.0128,1
17.28,6,5.0112,1
17.712,3,6.4206,1
28.91,7,13.2986,1
52.136,7,5.8653,1
31.968,4,2.3976,1
25.92,4,12.4416,1
40.46,7,19.8254,1
33.87,3,8.8062,1
9.728,2,1.7024,1
3.424,1,1.07,1
177.0,3,30.09,1
3.76,2,1.316,1
1212.848,7,106.1242,2
89.97,3,37.7874,1
42.6,3,16.614,1
5.04,2,1.764,1
62.96,4,28.332,1
5.88,1,2.8812,1
977.292,6,173.7408,2
9.64,2,3.6632,1
40.05,3,11.214,1
10.192,7,3.185,1
16.784,1,-0.2098,1
13.12,5,3.772,1
18.16,5,6.583,1
16.056,3,5.8203,1
223.056,9,69.705,1
540.048,3,-47.2542,2
33.52,2,3.352,1
9.94,2,3.0814,1
6.72,4,3.36,1
1004.976,6,-175.8708,2
17.88,3,5.5875,1
396.0,4,190.08,2
34.5,3,15.525,1
8.36,2,3.0096,1
385.6,8,111.824,1
35.82,9,11.8206,1
200.064,3,12.504,1
21.38,5,-33.139,1
6.744,4,-11.4648,1
63.686,1,-9.098,1
1669.6,4,116.872,0
83.84,2,27.248,1
13.272,3,4.3134,1
21.336,7,7.7343,1
16.52,5,2.065,1
206.112,6,48.9516,1
19.92,5,6.723,1
198.272,8,61.96,1
247.104,6,-58.6872,1
86.304,6,9.7092,1
4.16,2,0.364,1
11.648,2,3.3488,1
26.18,7,0.5236,1
7.3,2,3.431,1
74.352,3,23.235,1
10.744,1,0.8058,1
8.376,3,2.7222,1
212.88,6,0.0,1
203.983,2,16.7986,1
40.74,3,0.4074,1
11.67,3,3.0342,1
39.99,1,11.5971,1
16.28,2,6.512,1
782.94,3,203.5644,2
242.48,7,116.3904,1
8.32,5,2.288,1
10.464,6,1.7004,1
82.896,3,29.0136,1
34.24,4,16.0928,1
1573.488,7,196.686,0
335.52,4,117.432,1
23.912,2,-40.6504,1
27.056,2,2.3674,1
559.992,1,174.9975,2
9.324,6,-24.7086,1
111.96,2,54.8604,1
21.56,7,10.3488,1
124.75,5,57.385,1
5.28,3,1.5312,1
91.96,4,39.5428,1
9.344,1,3.504,1
79.36,5,9.92,1
171.96,2,44.7096,1
35.352,9,12.8151,1
18.9,6,9.072,1
2.78,1,0.7228,1
1044.63,5,-295.9785,2
11.352,3,4.1151,1
354.9,5,17.745,1
453.576,3,39.6879,2
21.48,3,-0.2685,1
8.784,4,-13.6152,1
122.97,3,60.2553,1
12.84,3,3.7236,1
603.92,5,-67.941,2
21.84,3,10.4832,1
29.99,1,6.2979,1
381.44,2,23.84,1
40.68,3,-9.153,1
763.28,5,-21.808,2
23.952,2,2.3952,1
4.98,1,2.4402,1
170.88,3,49.5552,1
307.98,2,89.3142,1
382.806,9,-153.1224,1
41.96,2,2.9372,1
1217.568,2,456.588,2
47.04,3,18.3456,1
6.16,2,2.9568,1
979.95,5,274.386,2
143.7,3,68.976,1
10.65,3,5.0055,1
247.8,4,34.692,1
10.96,4,2.9592,1
33.488,7,5.8604,1
8.04,5,2.9145,1
201.568,4,22.6764,1
13.44,3,6.5856,1
359.058,3,-35.9058,1
47.992,2,-2.0568,1
547.3,13,175.136,2
16.896,4,5.28,1
6.672,1,0.5004,1
99.136,4,8.6744,1
15.992,2,-13.993,1
211.96,2,42.392,1
6.672,3,1.668,1
155.94,6,45.2226,1
39.96,5,12.987,1
5.46,3,1.5288,1
73.2,5,21.228,1
5.84,1,1.971,1
22.72,4,10.224,1
9.336,3,3.2676,1
290.666,2,27.3568,1
201.584,2,20.1584,1
83.984,2,31.494,1
1000.02,7,290.0058,2
83.976,3,-13.6461,1
3.75,1,1.8,1
41.4,4,19.872,1
29.79,3,12.5118,1
59.48,2,8.922,1
6.69,1,3.0774,1
198.46,2,99.23,1
786.48,8,385.3752,2
23.168,2,7.8192,1
50.0,2,10.5,1
675.96,5,84.495,2
1265.85,3,556.974,2
523.25,5,141.2775,2
517.5,6,155.25,2
17.92,5,2.464,1
41.256,6,-34.38,1
1006.056,3,88.0299,2
10.688,2,3.7408,1
10.368,2,3.6288,1
25.12,2,1.57,1
58.112,2,7.264,1
15.552,3,5.4432,1
669.08,5,-167.27,2
438.336,4,-87.6672,2
19.44,3,9.3312,1
9.64,2,4.4344,1
12.7,2,5.842,1
41.37,3,17.3754,1
12.624,2,3.945,1
1247.64,3,349.3392,2
3149.93,7,1480.4671,0
209.7,2,100.656,1
35.36,2,-3.094,1
3.168,2,-0.7128,1
121.104,6,-100.92,1
45.894,1,-9.1788,1
109.92,2,53.8608,1
13.36,2,6.4128,1
169.68,6,45.8136,1
132.52,4,54.3332,1
2.96,2,1.4208,1
8.448,2,2.9568,1
95.94,3,9.594,1
34.79,7,10.7849,1
160.776,3,10.0485,1
88.752,3,27.735,1
13.904,2,5.214,1
677.58,5,-158.102,2
13.896,3,-9.264,1
41.92,5,3.668,1
297.576,3,-7.4394,1
4.344,3,0.8688,1
94.992,2,-2.3748,1
74.352,3,23.235,1
14.04,3,1.5795,1
1018.104,4,-373.3048,2
16.68,3,5.2125,1
58.58,2,19.3314,1
167.968,4,62.988,1
196.62,2,96.3438,1
21.936,2,-10.4196,1
6.588,3,-10.2114,1
104.28,3,26.07,1
17.94,3,8.7906,1
64.784,1,-14.5764,1
32.382,3,4.3176,1
42.368,2,8.4736,1
399.54,4,-559.356,1
18.97,1,9.1056,1
14.82,3,6.2244,1
99.28,2,12.41,1
1.188,2,-0.99,1
7.518,2,-5.7638,1
10.368,2,3.6288,1
310.88,2,23.316,1
853.092,6,-227.4912,2
33.45,5,15.387,1
10.4,5,5.096,1
21.88,5,6.2905,1
13.616,2,3.5742,1
63.96,4,19.8276,1
14.46,3,7.0854,1
104.98,2,52.49,1
106.96,2,31.0184,1
21.56,7,10.3488,1
515.88,6,113.4936,2
11.808,2,4.2804,1
1931.04,9,321.84,0
9.96,2,4.6812,1
12.35,5,5.8045,1
9.702,3,-7.1148,1
11.61,2,-9.288,1
43.86,6,20.6142,1
148.48,2,16.704,1
7.42,2,3.71,1
71.992,1,-0.8999,1
19.9,5,6.567,1
1702.12,14,510.636,0
14.304,6,5.0064,1
765.625,7,-566.5625,2
307.666,2,-14.4784,1
7.712,2,2.7956,1
242.9,5,70.441,1
454.9,5,0.0,2
35.92,4,15.0864,1
39.76,8,12.3256,1
47.744,4,14.92,1
159.984,2,11.9988,1
255.968,4,51.1936,1
359.058,3,-71.8116,1
434.352,3,43.4352,2
3.552,2,0.444,1
88.832,4,7.7728,1
1048.35,5,-69.89,2
100.0,4,21.0,1
7.83,3,3.6018,1
96.256,8,31.2832,1
10.688,2,3.7408,1
338.04,3,-33.804,1
154.24,4,17.352,1
34.848,2,6.534,1
22.0,5,1.375,1
4.368,3,0.3822,1
31.44,3,8.4888,1
17.9,2,3.401,1
129.45,5,46.602,1
20.88,8,9.6048,1
20.736,4,7.2576,1
7.168,2,0.9856,1
11.168,2,-2.5128,1
442.4,7,-55.3,2
13.36,2,4.9432,1
11.232,8,-8.2368,1
10.272,3,3.21,1
10.368,2,3.6288,1
6.24,3,0.546,1
206.962,2,-32.5226,1
9.46,2,3.6894,1
559.62,9,151.0974,2
109.92,2,53.8608,1
8.56,2,3.852,1
360.712,11,130.7581,1
1718.4,6,150.36,0
41.568,6,-66.5088,1
46.864,2,7.6154,1
19.536,3,4.884,1
411.332,4,-4.8392,2
28.752,6,9.7038,1
293.199,3,-20.6964,1
35.06,2,10.518,1
4.13,1,1.8998,1
109.8,9,46.116,1
9.82,2,4.8118,1
7.644,4,-5.8604,1
51.465,5,-39.4565,1
6.976,4,-1.3952,1
12.222,7,-20.1663,1
97.984,2,-24.496,1
62.4,6,19.5,1
20.86,2,9.387,1
497.61,9,129.3786,2
5.34,2,1.4952,1
3.15,1,1.512,1
368.91,9,180.7659,1
14.7,5,6.615,1
59.97,3,14.9925,1
83.36,1,20.84,1
6.58,2,3.0268,1
122.94,3,59.0112,1
219.84,4,107.7216,1
98.16,6,9.816,1
33.04,8,15.5288,1
86.97,3,25.2213,1
134.97,3,64.7856,1
699.98,2,195.9944,2
139.95,5,26.5905,1
48.94,1,24.47,1
2807.84,8,673.8816,0
46.64,4,12.5928,1
60.416,2,6.0416,1
107.94,3,26.985,1
63.84,8,16.5984,1
347.97,3,100.9113,1
37.008,6,11.565,1
215.65,5,73.321,1
11.168,4,3.6296,1
53.952,3,17.5344,1
4.18,1,1.5048,1
5.607,1,-4.2987,1
4663.736,7,-1049.3406,3
79.984,2,22.9954,1
2575.944,7,257.5944,0
45.36,7,21.7728,1
254.24,7,76.272,1
69.93,7,0.6993,1
16.156,7,-12.117,1
54.816,3,17.8152,1
1441.3,7,245.021,0
77.6,5,28.13,1
4.656,2,1.5714,1
170.136,3,-8.5068,1
7.38,2,3.4686,1
9.26,2,3.0558,1
9.96,2,4.5816,1
75.6,2,-166.32,1
29.32,2,-24.189,1
92.064,6,-225.5568,1
6.976,4,1.8312,1
62.958,3,-2.6982,1
5.184,1,1.8144,1
31.32,10,-25.056,1
11.84,4,3.108,1
22.784,1,4.8416,1
1127.976,3,126.8973,2
38.88,6,18.6624,1
779.796,2,-168.9558,2
1439.92,8,374.3792,0
262.11,1,62.9064,1
207.0,3,25.875,1
1439.982,3,-263.9967,2
36.288,7,12.7008,1
21.4,5,6.206,1
1245.86,7,361.2994,2
17.544,3,5.9211,1
44.128,4,12.1352,1
62.92,1,10.2245,1
78.304,2,29.364,1
140.81,1,39.4268,1
40.096,4,13.5324,1
40.784,2,-30.588,1
90.57,3,11.7741,1
40.08,6,19.2384,1
37.68,2,15.8256,1
362.352,3,27.1764,1
7.184,2,2.245,1
34.76,1,9.7328,1
831.2,5,124.68,2
26.4,5,11.88,1
106.75,7,49.105,1
97.82,2,45.9754,1
141.4,5,38.178,1
14.52,3,4.7916,1
127.92,5,-15.99,1
34.24,4,-53.072,1
137.62,2,60.5528,1
100.49,1,25.1225,1
257.568,2,-28.9764,1
119.96,4,33.5888,1
49.632,4,4.9632,1
727.45,5,-465.568,2
24.96,3,4.368,1
370.782,3,-92.6955,1
196.45,5,70.722,1
31.104,6,10.8864,1
78.256,2,-17.6076,1
6.48,1,3.1104,1
99.2,5,25.792,1
801.568,2,50.098,2
272.848,1,27.2848,1
70.98,1,20.5842,1
16.224,2,5.8812,1
176.784,1,-22.098,1
470.376,3,47.0376,2
393.568,4,-44.2764,1
302.376,3,22.6782,1
68.742,9,-48.1194,1
29.34,3,14.67,1
383.607,7,63.9345,1
563.4,4,67.608,2
217.056,7,78.6828,1
6.0,2,2.1,1
31.56,3,10.4148,1
7.104,2,2.3976,1
398.352,8,-331.96,1
121.792,4,13.7016,1
409.59,3,-122.877,1
10.56,2,4.752,1
3.38,1,1.2506,1
7.824,1,2.934,1
24.784,1,7.745,1
34.65,3,10.395,1
487.984,2,152.495,2
1793.98,2,843.1706,0
29.808,2,10.8054,1
505.176,4,-336.784,2
174.0585,3,-110.7645,1
191.88,6,19.188,1
14.78,2,3.9906,1
5.184,1,1.8144,1
478.48,2,47.848,2
28.4,2,6.745,1
909.12,8,9.0912,2
2.952,2,-2.1648,1
27.018,6,-21.6144,1
136.92,4,41.076,1
18.96,2,8.532,1
99.39,3,40.7499,1
273.896,7,92.4399,1
597.132,3,49.761,2
149.95,5,65.978,1
4.608,2,1.6704,1
15.528,3,4.8525,1
11.952,3,3.8844,1
11.65,5,3.3785,1
299.9,2,74.975,1
895.92,5,302.373,2
462.564,2,97.6524,2
15.008,2,1.5008,1
863.64,9,107.955,2
47.616,3,3.5712,1
92.94,3,41.823,1
199.98,2,69.993,1
177.48,3,19.9665,1
88.768,2,31.0688,1
6.48,1,3.1104,1
46.51,1,1.8604,1
659.976,3,49.4982,2
271.992,1,23.7993,1
145.74,3,23.3184,1
15.4,5,7.392,1
244.55,5,114.9385,1
166.16,8,59.8176,1
14.73,3,4.8609,1
19.968,2,-13.312,1
33.488,7,-1.2558,1
8.736,4,-6.1152,1
662.88,3,74.574,2
47.36,4,17.76,1
27.44,2,2.401,1
3.24,9,-5.184,1
95.968,4,26.3912,1
10.368,2,3.6288,1
23.1,2,6.468,1
11.54,2,3.462,1
254.526,1,-93.3262,1
12.98,1,3.7642,1
26.432,8,8.9208,1
197.97,3,57.4113,1
18.9,6,9.072,1
1282.41,5,213.735,2
4.92,3,2.214,1
238.0,2,38.08,1
167.97,3,40.3128,1
17.12,4,7.704,1
16.2,3,7.776,1
33.99,3,14.6157,1
296.85,5,53.433,1
112.8,6,6.768,1
13.71,3,6.5808,1
24.9,5,11.703,1
286.29,3,17.1774,1
24.18,2,7.254,1
281.97,3,78.9516,1
69.5,5,20.155,1
166.44,3,79.8912,1
291.96,4,102.186,1
6.408,3,0.6408,1
408.744,7,76.6395,2
5.104,4,-8.6768,1
2.896,2,0.4706,1
35.016,3,-2.1885,1
275.97,3,11.0388,1
1394.95,5,362.687,0
545.88,6,70.9644,2
5.248,2,0.5904,1
933.536,4,105.0228,2
42.976,4,4.2976,1
3.76,2,1.8048,1
479.96,4,134.3888,2
320.88,6,93.0552,1
23.88,3,10.5072,1
26.76,4,12.3096,1
1439.976,4,191.9968,0
17.22,3,7.9212,1
1024.38,7,215.1198,2
26.22,3,12.3234,1
17.34,3,8.4966,1
4.956,4,-3.7996,1
71.04,6,26.64,1
5.344,2,0.7348,1
11.304,3,-2.1195,1
294.62,5,-766.012,1
8.752,4,-3.7196,1
15.0,4,7.2,1
161.61,1,42.0186,1
144.95,5,42.0355,1
199.95,5,21.9945,1
41.86,7,14.2324,1
95.94,3,9.594,1
304.45,5,76.1125,1
11.364,3,-17.046,1
29.68,7,11.5752,1
47.53,7,16.1602,1
183.372,2,-36.6744,1
4.224,3,0.4752,1
333.056,2,29.1424,1
24.896,4,7.78,1
159.984,2,35.9964,1
46.344,3,4.6344,1
350.98,1,84.2352,1
13.08,2,6.0168,1
900.08,4,117.0104,2
17.568,2,6.3684,1
14.62,2,6.8714,1
33.36,4,8.6736,1
40.14,6,19.6686,1
1606.23,9,481.869,0
17.04,3,7.668,1
49.53,3,23.7744,1
872.32,4,244.2496,2
239.12,5,77.714,1
141.96,2,39.7488,1
33.024,2,11.5584,1
67.136,4,23.4976,1
14.73,3,6.9231,1
104.9,5,25.176,1
61.04,4,30.52,1
10.95,3,5.1465,1
9.392,2,3.2872,1
9.328,1,0.8162,1
8.26,2,3.8822,1
269.97,3,51.2943,1
29.04,3,13.9392,1
14.62,2,6.8714,1
11.952,3,4.3326,1
4.536,7,-3.3264,1
9.156,2,-6.104,1
75.36,5,20.724,1
57.504,6,20.1264,1
38.864,7,7.7728,1
15.552,3,5.4432,1
162.64,2,45.5392,1
597.0,3,280.59,2
55.48,1,26.6304,1
289.8,7,36.225,1
2.502,3,-2.0016,1
6.48,4,-4.752,1
341.488,8,-73.176,1
11.12,5,0.834,1
25.344,6,3.4848,1
17.31,3,5.193,1
199.95,5,63.984,1
1586.69,7,412.5394,0
84.99,1,30.5964,1
411.8,2,70.006,2
11.34,3,5.2164,1
80.3,5,20.878,1
15.968,2,5.3892,1
64.74,13,30.4278,1
19.296,3,6.03,1
405.64,4,12.1692,1
146.352,3,-9.147,1
251.91,9,47.8629,1
12.39,3,3.717,1
199.96,4,69.986,1
710.832,3,-97.7394,2
1.941,1,-1.294,1
283.92,5,-46.137,1
7.312,2,2.5592,1
59.97,3,13.7931,1
761.544,7,66.6351,2
58.2,3,28.518,1
39.9,5,19.95,1
90.86,7,26.3494,1
94.85,5,45.528,1
106.232,7,37.1812,1
111.984,2,11.1984,1
7.712,2,1.7352,1
37.44,6,16.848,1
23.68,2,8.88,1
122.12,4,56.1752,1
18.45,5,8.6715,1
324.9,5,38.988,1
146.73,3,68.9631,1
3.96,2,1.4652,1
5.76,2,2.6496,1
26.55,3,13.0095,1
310.443,3,-48.7839,1
479.9,5,81.583,2
12.88,1,0.3864,1
13.12,5,1.476,1
511.84,8,240.5648,2
91.96,4,25.7488,1
8.34,3,2.1684,1
37.68,3,2.355,1
279.944,7,80.4839,1
636.408,3,-15.9102,2
83.168,4,9.3564,1
259.136,4,-25.9136,1
221.92,4,106.5216,1
26.0,2,11.7,1
15.552,3,5.4432,1
0.876,1,-1.4016,1
19.98,1,9.3906,1
398.352,3,124.485,1
5.04,3,1.26,1
17.45,5,8.027,1
323.136,4,20.196,1
29.7,3,8.019,1
1295.84,4,145.782,2
46.84,2,12.6468,1
425.833,1,20.0392,2
209.67,1,-13.978,1
159.88,7,73.5448,1
5.28,1,2.376,1
895.92,5,302.373,2
2.808,3,-1.9656,1
215.976,3,-2.6997,1
241.96,2,41.1332,1
27.72,9,13.3056,1
104.68,5,35.3295,1
62.958,7,9.4437,1
86.376,3,1.0797,1
64.944,3,6.4944,1
20.736,4,7.2576,1
33.28,4,9.3184,1
38.52,9,11.9412,1
139.86,7,60.1398,1
19.65,3,9.039,1
152.991,3,-122.3928,1
10.584,7,-2.3814,1
94.92,4,15.82,1
14.76,5,-11.439,1
3.656,4,-5.8496,1
146.82,3,73.41,1
149.544,9,50.4711,1
17.14,2,4.4564,1
991.764,3,-347.1174,2
30.48,6,9.906,1
23.988,2,-4.7976,1
16.688,7,5.4236,1
422.058,3,-18.0882,2
38.088,4,-27.9312,1
254.352,6,-50.8704,1
43.31,1,4.331,1
84.95,5,22.087,1
233.058,3,-53.2704,1
111.79,7,43.5981,1
14.94,3,7.0218,1
14.16,2,5.133,1
22.608,3,-10.1736,1
21.48,6,10.74,1
501.81,3,0.0,2
161.94,3,9.7164,1
17.856,4,2.0088,1
8.808,3,-14.9736,1
79.384,1,29.769,1
34.58,1,10.0282,1
314.55,3,150.984,1
191.976,3,23.997,1
8.288,2,3.0044,1
139.92,5,-150.414,1
